listing_id,brand,model,year,price_inr,transmission,mileage_km,fuel_type,city,car_age,mileage_per_year,price_per_km,price_vs_model_median_pct,source_url,condition_grade,days_on_market,recon_cost_est,acquisition_cost,holding_cost_per_day,expected_resale_price
DW-002128,Audi,Q3,2014,1075000.0,Automatic,134000.0,Diesel,Chennai,13,10308.0,8.02,-25.2,https://www.cardekho.com/used-car-details/used-Audi-q3-35-tdi-quattro-premium-plus-cars-Chennai_fd898a0a-ffe1-45f4-8e6f-e8af2b51c7e9.htm,Fair,50,22000,833163.0,1832.96,1075000.0
DW-007708,Skoda,Kushaq,2023,900000.0,Manual,90000.0,Petrol,Gurgaon,4,22500.0,10.0,-12.1,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-ambition-cars-Gurgaon_86b38430-b620-44ff-9a51-b5fccb820d09.htm?adId=31812&adType=41,Poor,42,45000,640124.0,1408.27,900000.0
DW-001627,Toyota,Innova Crysta,2022,2400000.0,Automatic,64508.0,Diesel,Hyderabad,5,12902.0,37.2,36.0,https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-gx-7-str-at-cars-Hyderabad_ec35b66e-aeab-493a-b0a3-d4f0a5767eef.htm,Good,72,9000,1940703.0,4269.55,2400000.0
DW-001331,Kia,Seltos,2023,1485000.0,Automatic,13420.0,Petrol,Bangalore,4,3355.0,110.66,35.0,https://www.cardekho.com/used-car-details/used-Kia-seltos-x-line-dct-cars-Bangalore_2d0d4c09-f30c-4575-9652-14c67fd5acb0.htm,Excellent,58,3000,1110798.0,2443.76,1485000.0
DW-009717,Tata,Harrier,2023,1105103.0,Manual,108199.0,Diesel,Gurgaon,4,27050.0,10.21,-13.0,https://www.cardekho.com/used-car-details/used-Tata-harrier-xt-plus-2020-2022-cars-Gurgaon_aeba3185-ac88-488b-b544-baf1ae8be128.htm,Poor,36,45000,783387.0,1723.45,1105103.0
DW-005215,Hyundai,i20,2018,475000.0,Manual,77000.0,Petrol,Nagpur,9,8556.0,6.17,1.9,https://www.cardekho.com/used-car-details/used-Hyundai-i20-12-magna-executive-cars-Nagpur_bc740e8f-c798-4aa2-a1f4-1a3f44e35a52.htm,Fair,44,22000,319565.0,703.04,475000.0
DW-004210,Mahindra,XUV300,2020,687840.0,Manual,91363.0,Petrol,Kochi,7,13052.0,7.53,-8.3,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w8-option-dual-tone-bsvi-cars-Kochi_0bd717c6-693b-48fc-a1d2-c695c8b88599.htm,Good,48,9000,491959.0,1082.31,687840.0
DW-004140,Datsun,RediGO,2026,996000.0,Manual,2134.0,Petrol,Kochi,1,2134.0,466.73,327.5,https://www.cardekho.com/used-car-details/used-Datsun-redigo-10-t-option-limited-edition-cars-Kochi_db3b9f39-f0b6-43c0-a334-aad94cc4b79c.htm,Excellent,54,3000,821268.0,1806.79,996000.0
DW-002349,Volkswagen,Ameo,2017,403000.0,Manual,37389.0,Petrol,Pune,10,3739.0,10.78,4.2,https://www.cardekho.com/used-car-details/used-Volkswagen-ameo-12-mpi-comfortline-plus-cars-Pune_b813b408-942f-4058-8c4f-391e47a39102.htm,Fair,42,22000,287078.0,631.57,403000.0
DW-002969,Honda,WR-V,2019,415000.0,Manual,84000.0,Petrol,Ahmedabad,8,10500.0,4.94,-26.7,https://www.cardekho.com/used-car-details/used-Honda-wr-v-i-vtec-s-cars-Ahmedabad_a711a366-fed4-405e-90eb-0166911e5929.htm?adId=33198&adType=41,Good,29,9000,295685.0,650.51,415000.0
DW-009799,Mahindra,XUV300,2024,750000.0,Manual,65000.0,Petrol,New Delhi,3,21667.0,11.54,0.0,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w6-cars-New-Delhi_13074ff1-adaa-4bfe-a174-4c81f95148d3.htm,Fair,46,22000,588426.0,1294.54,750000.0
DW-001985,Honda,Amaze 2nd Gen,2022,675000.0,Manual,43983.0,Petrol,Chennai,5,8797.0,15.35,15.7,https://www.cardekho.com/used-car-details/used-Honda-amaze-2nd-gen-vx-bsvi-cars-Chennai_c0be1b4a-b57e-4ded-a27d-db8827d57ec0.htm,Good,42,9000,519591.0,1143.1,675000.0
DW-006524,Honda,WR-V,2018,750000.0,Manual,95000.0,Diesel,Nashik,9,10556.0,7.89,32.4,https://www.cardekho.com/used-car-details/used-Honda-wr-v-i-dtec-vx-cars-Nashik_5de7140a-f8c2-424d-af0a-4e21b44e14d5.htm,Fair,84,22000,505380.0,1111.84,750000.0
DW-006104,BMW,X5,2018,2200000.0,Automatic,80000.0,Diesel,Ludhiana,9,8889.0,27.5,-31.2,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-design-pure-experience-5-seater-cars-Ludhiana_625b32e5-64db-49cf-a6fa-bff35a4efd97.htm,Fair,29,22000,1622399.0,3569.28,2200000.0
DW-006072,Renault,Duster,2016,450000.0,Manual,82000.0,Diesel,Mohali,11,7455.0,5.49,15.4,https://www.cardekho.com/used-car-details/used-Renault-duster-110ps-diesel-rxl-cars-Mohali_985ec1e5-bfff-44a0-b481-081e6943c444.htm,Fair,62,22000,304948.0,670.89,450000.0
DW-006983,Hyundai,Grand i10,2018,250000.0,Manual,60000.0,Diesel,Varanasi,9,6667.0,4.17,-31.1,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-12-crdi-magna-cars-Varanasi_f46ca0c3-406f-47d7-bdb1-0e1a004f5f08.htm,Fair,16,22000,177595.0,390.71,250000.0
DW-004861,Nissan,Magnite,2021,490840.0,Automatic,88812.0,Petrol,Indore,6,14802.0,5.53,-10.8,https://www.cardekho.com/used-car-details/used-Nissan-magnite-turbo-cvt-xl-bsvi-cars-Indore_aba16b3f-e0ee-425a-a0d4-0d133e303f82.htm,Good,44,9000,354837.0,780.64,490840.0
DW-003300,Toyota,Innova,2013,376000.0,Manual,212000.0,Diesel,Jaipur,14,15143.0,1.77,-24.8,https://www.cardekho.com/used-car-details/used-Toyota-innova-25-g-diesel-7-seater-cars-Jaipur_67b63cdb-6e07-45f8-987d-c3d12671b4ac.htm?adId=34495&adType=41,Fair,75,22000,244863.0,538.7,376000.0
DW-009485,Mercedes-Benz,E-Class,2024,6495000.0,Automatic,19000.0,Diesel,Bangalore,3,6333.0,341.84,112.9,https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-e-220d-cars-Bangalore_fc5410b4-65f7-4711-af1e-dbc8d024a433.htm?adId=32481&adType=41,Excellent,70,3000,4597020.0,10113.44,6495000.0
DW-003111,Mercedes-Benz,CLA,2018,1799999.0,Automatic,95000.0,Diesel,Ahmedabad,9,10556.0,18.95,20.0,https://www.cardekho.com/used-car-details/used-Mercedes-benz-cla-200-cdi-sport-cars-Ahmedabad_95fce85c-4ba1-44c3-b965-42738173561d.htm,Fair,68,22000,1395066.0,3069.15,1799999.0
DW-007426,Mahindra,Thar,2024,1600000.0,Manual,19000.0,Diesel,Amritsar,3,6333.0,84.21,32.4,https://www.cardekho.com/used-car-details/used-Mahindra-thar-ax-opt-hard-top-diesel-cars-Amritsar_6c5dec02-a402-42d1-bd51-df909c6b49a9.htm,Excellent,51,3000,1122214.0,2468.87,1600000.0
DW-000674,Renault,Kiger,2022,403500.0,Manual,23371.0,Petrol,Faridabad,5,4674.0,17.26,-24.2,https://www.cardekho.com/used-car-details/used-Renault-kiger-rxz-cars-Faridabad_71388ea6-abbf-49de-8ba8-47a5b0f7d531.htm,Good,11,9000,324823.0,714.61,403500.0
DW-000305,Maruti Suzuki,Suzuki Wagon R,2022,517000.0,Manual,56046.0,Petrol,Kochi,5,11209.0,9.22,26.1,https://www.cardekho.com/used-cars+in+kochi?pageNo=1,Good,52,9000,364951.0,802.89,517000.0
DW-006297,Volkswagen,Polo,2011,177000.0,Manual,133000.0,Petrol,Gautam Buddha Nagar,16,8312.0,1.33,-55.2,https://www.cardekho.com/used-car-details/used-Volkswagen-polo-ipl-ii-12-petrol-highline-cars-Gautam-Buddha-Nagar_6ab3614c-7e7d-4cf1-b3aa-2339a702b1e5.htm?adId=35145&adType=41,Fair,43,22000,118004.0,259.61,177000.0
DW-001414,BMW,3 Series,2023,6175000.0,Automatic,30288.0,Petrol,Bangalore,4,7572.0,203.88,311.5,https://www.cardekho.com/used-car-details/used-Bmw-3-series-m340i-xdrive-cars-Bangalore_74d7b945-5c0c-43a4-988b-01898be65e6b.htm,Excellent,84,3000,4731392.0,10409.06,6175000.0
DW-009020,Renault,KWID,2022,448000.0,Automatic,15803.0,Petrol,Ranchi,5,3161.0,28.35,72.3,https://www.cardekho.com/used-car-details/used-Renault-kwid-climber-amt-bsvi-cars-Ranchi_a0a9b8ea-39b6-4d82-8196-f9af324b97fb.htm,Good,65,9000,334360.0,735.59,448000.0
DW-001085,Mercedes-Benz,AMG C43,2019,4750000.0,Automatic,58000.0,Petrol,Mumbai,8,7250.0,81.9,-24.9,https://www.cardekho.com/used-car-details/used-Mercedes-benz-amg-c43-4matic-coupe-cars-Mumbai_eccb898f-452e-4606-805b-5107ac30c548.htm,Good,13,9000,3367155.0,7407.74,4750000.0
DW-008719,Mercedes-Benz,E-Class,2024,9000000.0,Automatic,4150.0,Diesel,Visakhapatnam,3,1383.0,2168.67,195.0,https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-elite-e-350d-cars-Visakhapatnam_5fbbbfbe-bdf7-433c-b7de-1691483defca.htm?adId=31457&adType=41,Excellent,66,3000,7380716.0,16237.58,9000000.0
DW-002628,Toyota,Etios,2014,282000.0,Manual,55000.0,Petrol,Kolkata,13,4231.0,5.13,0.0,https://www.cardekho.com/used-car-details/used-Toyota-etios-g-cars-Kolkata_f0fececa-1b4a-4943-a3bb-103d9611e25c.htm,Fair,42,22000,213176.0,468.99,282000.0
DW-005975,Hyundai,Grand i10 Nios,2020,475000.0,Manual,62000.0,Petrol,Ludhiana,7,8857.0,7.66,-17.2,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-nios-sportz-cars-Ludhiana_58787b7e-04d2-43c6-9ba1-5e95c12b99fb.htm,Good,26,9000,324285.0,713.43,475000.0
DW-005379,MG,Hector,2021,1250000.0,Automatic,120000.0,Petrol,Nagpur,6,20000.0,10.42,9.6,https://www.cardekho.com/used-car-details/used-Mg-hector-smart-dct-cars-Nagpur_37aeb7a0-7932-4014-a4a6-eb6da7cf0bde.htm,Fair,79,22000,886488.0,1950.27,1250000.0
DW-000440,Ford,Ecosport,2017,567000.0,Automatic,91231.0,Petrol,Bangalore,10,9123.0,6.21,22.2,https://www.cardekho.com/used-cars+in+bangalore?pageNo=1,Fair,74,22000,451777.0,993.91,567000.0
DW-006327,Skoda,Slavia,2023,1050000.0,Manual,18000.0,Petrol,Agra,4,4500.0,58.33,-0.6,https://www.cardekho.com/used-car-details/used-Skoda-slavia-15-tsi-style-cars-Agra_1c3813b0-4e4d-4f02-937b-9f2725e48757.htm,Excellent,27,3000,818545.0,1800.8,1050000.0
DW-002222,Maruti Suzuki,Swift,2023,660000.0,Manual,30000.0,Petrol,Pune,4,7500.0,22.0,41.5,https://www.cardekho.com/used-car-details/used-Maruti-swift-vxi-cars-Pune_767c5b0d-28d1-49ff-8ea9-b6db3cb01fe6.htm?adId=34190&adType=41,Excellent,64,3000,473854.0,1042.48,660000.0
DW-002847,Jeep,Compass,2020,850000.0,Automatic,49000.0,Petrol,Kolkata,7,7000.0,17.35,-12.8,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-limited-plus-cars-Kolkata_319c69b4-45e7-4241-8bb0-0d507f114864.htm,Good,38,9000,611856.0,1346.08,850000.0
DW-002418,Ford,Figo,2017,270734.0,Manual,87440.0,Petrol,Pune,10,8744.0,3.1,8.3,https://www.cardekho.com/used-car-details/used-Ford-figo-trend-cars-Pune_2d792315-4b78-434d-b883-7c22973e1e78.htm,Fair,55,22000,194316.0,427.5,270734.0
DW-007371,Maruti Suzuki,Vitara Brezza,2019,720000.0,Manual,100000.0,Diesel,Amritsar,8,12500.0,7.2,9.6,https://www.cardekho.com/used-car-details/used-Maruti-vitara-brezza-zdi-cars-Amritsar_9e91d666-bd63-4f19-8b31-1602d281f4c1.htm,Good,51,9000,573280.0,1261.22,720000.0
DW-003738,BMW,3 Series,2013,1050000.0,Automatic,70000.0,Diesel,Lucknow,14,5000.0,15.0,-30.0,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-luxury-line-cars-Lucknow_25c6703b-a9e7-48f8-b394-627269757f2a.htm,Fair,29,22000,807410.0,1776.3,1050000.0
DW-007339,Mercedes-Benz,E-Class,2012,650000.0,Automatic,117400.0,Diesel,Mumbai,15,7827.0,5.54,-78.7,https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-e-220-cdi-avantgarde-cars-Mumbai_859ed3b1-fb30-4b1c-bbe6-f1c1669d9274.htm,Fair,35,22000,525932.0,1157.05,650000.0
DW-009807,Mahindra,Bolero,2020,550000.0,Manual,100000.0,Diesel,Faridabad,7,14286.0,5.5,20.9,https://www.cardekho.com/used-car-details/used-Mahindra-bolero-b4-bsvi-cars-Faridabad_c8741359-b041-459d-9196-d5d03bb9e22e.htm,Good,72,9000,416760.0,916.87,550000.0
DW-002153,MG,Hector,2022,1189077.0,Manual,63793.0,Diesel,Chennai,5,12759.0,18.64,4.2,https://www.cardekho.com/buy-used-car-details/used-Mg-hector-sharp-diesel-mt-cars-Chennai_15bb6f4e-b609-4582-8caf-f854dbb35949.htm,Good,52,9000,876911.0,1929.2,1189077.0
DW-001122,MG,Hector Plus,2024,1750000.0,Manual,12449.0,Diesel,Mumbai,3,4150.0,140.57,34.6,https://www.cardekho.com/used-car-details/used-Mg-hector-plus-sharp-pro-7-str-diesel-2023-2025-cars-Mumbai_e475e20b-20fa-4835-95e0-6e50776f745d.htm,Excellent,38,3000,1347274.0,2964.0,1750000.0
DW-003185,Jeep,Compass,2017,700000.0,Manual,120000.0,Diesel,Ahmedabad,10,12000.0,5.83,-28.2,https://www.cardekho.com/used-car-details/used-Jeep-compass-20-longitude-bsiv-cars-Ahmedabad_237e51ac-3c94-4249-a9e7-3d66c95bfefd.htm,Fair,33,22000,505765.0,1112.68,700000.0
DW-009095,Honda,City,2016,390000.0,Automatic,100000.0,Petrol,Ranchi,11,9091.0,3.9,-33.9,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-sv-cars-Ranchi_89f4814d-7459-4363-ae84-3e8998f0ee00.htm,Fair,21,22000,264128.0,581.08,390000.0
DW-005584,Maruti Suzuki,Wagon R,2014,325000.0,Manual,55000.0,CNG,Bhopal,13,4231.0,5.91,-7.5,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-lxi-cng-cars-Bhopal_b72c214f-7a4a-4c71-ac5b-c6d1957fa66a.htm,Fair,26,22000,207741.0,457.03,325000.0
DW-009423,Kia,Sonet,2022,752702.0,Manual,45230.0,Petrol,Bangalore,5,9046.0,16.64,-13.7,https://www.cardekho.com/used-car-details/used-Kia-sonet-htk-plus-turbo-imt-bsvi-cars-Bangalore_c199ebeb-b166-46fa-9d29-15872e186a8b.htm,Good,25,9000,557658.0,1226.85,752702.0
DW-003579,Tata,Nexon,2021,563000.0,Automatic,62616.0,Petrol,Lucknow,6,10436.0,8.99,-20.3,https://www.cardekho.com/buy-used-car-details/used-Tata-nexon-xma-amt-s-bsvi-cars-Lucknow_44a1b899-732b-4e7a-a5f6-0f370c38f2ad.htm,Good,27,9000,445179.0,979.39,563000.0
DW-007839,Tata,Harrier,2022,1150000.0,Manual,81000.0,Diesel,Noida,5,16200.0,14.2,-9.4,https://www.cardekho.com/used-car-details/used-Tata-harrier-xt-plus-bsvi-cars-Noida_4601a90f-46a5-4ca8-9742-6aa52f495308.htm?adId=34334&adType=41,Fair,42,22000,786181.0,1729.6,1150000.0
DW-008529,Nissan,Magnite,2022,510000.0,Manual,20000.0,Petrol,Haridwar,5,4000.0,25.5,-7.3,https://www.cardekho.com/used-car-details/used-Nissan-magnite-xl-bsvi-cars-Haridwar_0f855086-6105-4eff-99bf-4c3d7eee1119.htm,Good,9,9000,381597.0,839.51,510000.0
DW-009024,Maruti Suzuki,Alto 800,2017,270000.0,Manual,30000.0,Petrol,Ranchi,10,3000.0,9.0,8.0,https://www.cardekho.com/used-car-details/used-Maruti-alto-800-lx-cars-Ranchi_755f1cbf-7246-402e-b54d-e7d4cbf24389.htm,Fair,20,22000,193082.0,424.78,270000.0
DW-006347,Ford,Freestyle,2019,490000.0,Manual,30000.0,Petrol,Bhind,8,3750.0,16.33,10.7,https://www.cardekho.com/used-car-details/used-Ford-freestyle-titanium-plus-petrol-bsiv-cars-Bhind_950caa28-7309-42c8-ac28-ef4b6724d265.htm,Good,36,9000,378865.0,833.5,490000.0
DW-009848,Toyota,Glanza,2022,546359.0,Manual,55789.0,Petrol,New Delhi,5,11158.0,9.79,-14.6,https://www.cardekho.com/used-car-details/used-Toyota-glanza-s-bsvi-cars-New-Delhi_bfaf25cc-4be8-441b-b60e-d00af0e2d1b4.htm,Good,23,9000,437101.0,961.62,546359.0
DW-009691,Tata,Nexon,2025,1150000.0,Automatic,12900.0,Petrol,New Delhi,2,6450.0,89.15,62.8,https://www.cardekho.com/used-car-details/used-Tata-nexon-creative-dca-cars-New-Delhi_4e569cdd-0c4b-4ffb-868b-c66bc72af355.htm?adId=32324&adType=41,Excellent,71,3000,941815.0,2071.99,1150000.0
DW-008872,Hyundai,Grand i10,2018,400000.0,Manual,50000.0,Petrol,Guwahati,9,5556.0,8.0,10.2,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Guwahati_69402b25-ed7c-4cd1-bd73-a1a6388b3094.htm,Fair,47,22000,300702.0,661.54,400000.0
DW-000968,Kia,Carens,2024,1575000.0,Automatic,26000.0,Petrol,Mumbai,3,8667.0,60.58,37.1,https://www.cardekho.com/used-car-details/used-Kia-carens-prestige-plus-dct-cars-Mumbai_7b2aac9f-f3ee-49e7-ad45-bda4b7d6bb60.htm,Excellent,56,3000,1123786.0,2472.33,1575000.0
DW-003207,Volvo,S60 Cross Country,2018,1990000.0,Automatic,63000.0,Diesel,Surat,9,7000.0,31.59,19.5,https://www.cardekho.com/used-car-details/used-Volvo-s60-cross-country-d4-awd-bsiv-cars-Surat_5cccb020-c05c-4f3a-ba1b-5f63771548ef.htm,Fair,60,22000,1512794.0,3328.15,1990000.0
DW-009924,Kia,Sonet,2021,666652.0,Manual,44132.0,Petrol,Gurgaon,6,7355.0,15.11,-23.6,https://www.cardekho.com/used-car-details/used-Kia-sonet-htx-turbo-imt-bsvi-cars-Gurgaon_715f6d77-d2f1-4c23-bda4-81b70ad7c9be.htm,Good,15,9000,517996.0,1139.59,666652.0
DW-002345,Volkswagen,Golf GTi,2025,5295000.0,Automatic,3900.0,Petrol,Pune,2,1950.0,1357.69,0.0,https://www.cardekho.com/used-car-details/used-Volkswagen-golf-gti-20-tsi-cars-Pune_9d92445a-b034-49cb-b010-293d34eb22e1.htm,Excellent,20,3000,3898541.0,8576.79,5295000.0
DW-008588,Tata,Nexon EV,2024,1375000.0,Automatic,52000.0,Electric,Bangalore,3,17333.0,26.44,41.0,https://www.cardekho.com/used-car-details/used-Tata-nexon-ev-empowered-plus-lr-cars-Bangalore_c5b3bb63-29d3-4a6a-97fc-0757f0fe53a2.htm?adId=34028&adType=41,Fair,64,22000,949276.0,2088.41,1375000.0
DW-006445,Maruti Suzuki,Ertiga,2019,1211000.0,Manual,89000.0,Diesel,Nashik,8,11125.0,13.61,56.7,https://www.cardekho.com/used-car-details/used-Maruti-ertiga-zdi-plus-cars-Nashik_db8b6a1c-0974-4931-bbd7-bcc2495fcbcb.htm,Good,95,9000,879315.0,1934.49,1211000.0
DW-010337,Maruti Suzuki,Celerio,2014,300000.0,Manual,68000.0,CNG,Thane,13,5231.0,4.41,-11.8,https://www.cardekho.com/used-car-details/used-Maruti-celerio-green-vxi-cars-Thane_3fa15f79-87d4-433c-8d5c-73de53c932ed.htm,Fair,34,22000,208470.0,458.63,300000.0
DW-004976,Honda,Amaze,2024,817224.0,Automatic,26709.0,Petrol,Surat,3,8903.0,30.6,81.6,https://www.cardekho.com/used-car-details/used-Honda-amaze-zx-cvt-cars-Surat_a2b5d141-fa37-493f-9bb0-5d8a4d65310a.htm,Excellent,79,3000,619798.0,1363.56,817224.0
DW-000519,Maruti Suzuki,Baleno,2018,395000.0,Automatic,43250.0,Petrol,Gurgaon,9,4806.0,9.13,-20.4,https://www.cardekho.com/used-car-details/used-Maruti-baleno-zeta-amt-cars-Gurgaon_3673516f-59ed-4aa0-ae98-36e7aca7985d.htm,Fair,14,22000,264968.0,582.93,395000.0
DW-005740,Tata,Tigor,2020,475000.0,Manual,56000.0,Petrol,Vadodara,7,8000.0,8.48,8.0,https://www.cardekho.com/used-car-details/used-Tata-tigor-xm-bsvi-cars-Vadodara_609efa1d-9ada-456f-b2fb-6aedc034b327.htm,Good,47,9000,382240.0,840.93,475000.0
DW-006045,Kia,Seltos,2021,875000.0,Manual,120000.0,Petrol,Ludhiana,6,20000.0,7.29,-20.5,https://www.cardekho.com/used-car-details/used-Kia-seltos-htx-g-cars-Ludhiana_5ff5b56e-8d0e-4720-994d-8c92426f95d4.htm,Fair,45,22000,711996.0,1566.39,875000.0
DW-005401,Jeep,Compass,2022,1800000.0,Manual,80000.0,Diesel,Brahmapuri,5,16000.0,22.5,84.6,https://www.cardekho.com/used-car-details/used-Jeep-compass-20-anniversary-edition-2021-2022-cars-Brahmapuri_f1affc15-32b3-4a47-86a3-9d8a8f76dc28.htm,Fair,94,22000,1292364.0,2843.2,1800000.0
DW-003858,Hyundai,i20,2022,525000.0,Manual,75000.0,Petrol,Chandigarh,5,15000.0,7.0,12.6,https://www.cardekho.com/used-car-details/used-Hyundai-i20-magna-bsvi-cars-Chandigarh_a615e65c-1ecd-40a1-b1cc-624678c0a828.htm,Fair,60,22000,418704.0,921.15,525000.0
DW-006352,BMW,X5,2017,1985000.0,Automatic,98600.0,Diesel,Agra,10,9860.0,20.13,-38.0,https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-design-pure-experience-7-seater-cars-Agra_95fbb73e-627a-4ca1-bc8c-b1dae815320f.htm,Fair,18,22000,1372818.0,3020.2,1985000.0
DW-001719,Skoda,Kushaq,2024,1300000.0,Manual,33000.0,Petrol,Hyderabad,3,11000.0,39.39,27.0,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-15-tsi-ambition-cars-Hyderabad_950b68d2-4b52-449a-9bea-73c53205e323.htm,Good,42,9000,1081368.0,2379.01,1300000.0
DW-003509,Jeep,Compass,2021,1325000.0,Automatic,63192.0,Petrol,Jaipur,6,10532.0,20.97,35.9,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-limited-opt-dct-bsvi-cars-Jaipur_190a2ac9-15f6-4949-b204-0197c8d0ad7b.htm,Good,60,9000,1107696.0,2436.93,1325000.0
DW-006108,BMW,X1,2016,1500000.0,Automatic,120000.0,Diesel,Ludhiana,11,10909.0,12.5,-18.9,https://www.cardekho.com/used-car-details/used-Bmw-x1-xdrive-20d-xline-cars-Ludhiana_ed9cb0a5-0c9b-40d7-908c-5a8e45e8e0bf.htm,Fair,34,22000,1030712.0,2267.57,1500000.0
DW-000322,Nissan,Magnite,2023,648000.0,Manual,24289.0,Petrol,Coimbatore,4,6072.0,26.68,17.8,https://www.cardekho.com/used-cars+in+coimbatore?pageNo=1,Excellent,35,3000,524765.0,1154.48,648000.0
DW-002565,Maruti Suzuki,Celerio,2017,271139.0,Manual,93756.0,Petrol,Kolkata,10,9376.0,2.89,-20.3,https://www.cardekho.com/used-car-details/used-Maruti-celerio-zxi-cars-Kolkata_70c05902-254a-41bb-944c-d24a89fe2fdf.htm,Fair,41,22000,207256.0,455.96,271139.0
DW-009845,Toyota,Glanza,2019,439142.0,Automatic,57724.0,Petrol,New Delhi,8,7216.0,7.61,-31.4,https://www.cardekho.com/used-car-details/used-Toyota-glanza-g-cvt-cars-New-Delhi_85de4165-4971-4b45-968e-2f89d1eda4bc.htm,Good,12,9000,358072.0,787.76,439142.0
DW-008266,Renault,Kiger,2022,422000.0,Manual,34249.0,Petrol,Ghaziabad,5,6850.0,12.32,-20.7,https://www.cardekho.com/used-car-details/used-Renault-kiger-techno-dt-cars-Ghaziabad_b438f6cb-6eff-4696-ae8d-16b7a39c0e40.htm,Good,13,9000,347846.0,765.26,422000.0
DW-002302,Toyota,Hyryder,2024,1990000.0,Automatic,22900.0,Petrol,Pune,3,7633.0,86.9,35.4,https://www.cardekho.com/used-car-details/used-Toyota-hyryder-v-hybrid-cars-Pune_85035159-d98d-4978-afda-6fbd39a5214a.htm,Excellent,59,3000,1554272.0,3419.4,1990000.0
DW-007797,MG,Hector,2022,1058343.0,Automatic,27208.0,Petrol,Gurgaon,5,5442.0,38.9,-7.2,https://www.cardekho.com/used-car-details/used-Mg-hector-sharp-cvt-cars-Gurgaon_42636616-7e8a-4549-8a4f-b680f05ddab1.htm,Good,28,9000,744248.0,1637.35,1058343.0
DW-008859,Maruti Suzuki,Ignis,2020,550000.0,Manual,11700.0,Petrol,Guwahati,7,1671.0,47.01,26.4,https://www.cardekho.com/used-car-details/used-Maruti-ignis-zeta-bsvi-cars-Guwahati_1dbe0bf5-452a-4d5f-9b95-a8a9de33cc54.htm,Good,40,9000,446108.0,981.44,550000.0
DW-005199,Maruti Suzuki,Swift Dzire,2017,525000.0,Manual,46000.0,Petrol,Nagpur,10,4600.0,11.41,33.6,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-zxi-cars-Nagpur_7e8a372c-de9e-4f91-8a7d-a76b84cc2ac9.htm,Fair,68,22000,393839.0,866.45,525000.0
DW-006770,Tata,Zest,2017,296436.0,Manual,108491.0,Petrol,Rajkot,10,10849.0,2.73,0.5,https://www.cardekho.com/used-car-details/used-Tata-zest-revotron-12t-xms-cars-Rajkot_dedaed32-b55c-4f7f-abf9-253c8f3d0e3c.htm,Fair,59,22000,212840.0,468.25,296436.0
DW-000081,Hyundai,Xcent,2017,478000.0,Manual,53789.0,Petrol,Chennai,10,5379.0,8.89,36.6,https://www.cardekho.com/used-cars+in+chennai?pageNo=1,Fair,61,22000,342517.0,753.54,478000.0
DW-004339,Skoda,Slavia,2023,1251932.0,Automatic,20816.0,Petrol,Coimbatore,4,5204.0,60.14,18.5,https://www.cardekho.com/used-car-details/used-Skoda-slavia-10l-prestige-at-cars-Coimbatore_7d0f6040-f9e4-41da-8633-0a16a2782fd3.htm,Excellent,35,3000,980738.0,2157.62,1251932.0
DW-001369,Renault,KWID,2018,304659.0,Manual,36675.0,Petrol,Bangalore,9,4075.0,8.31,17.2,https://www.cardekho.com/used-car-details/used-Renault-kwid-10-rxt-cars-Bangalore_081aa1fa-c4f7-4df9-9795-a5b951a1ae1c.htm,Fair,35,22000,198280.0,436.22,304659.0
DW-004741,Honda,Jazz,2018,488940.0,Manual,35538.0,Petrol,Indore,9,3949.0,13.76,15.0,https://www.cardekho.com/used-car-details/used-Honda-jazz-12-vx-i-vtec-cars-Indore_5a879ab4-51af-4d09-a102-3780e5bb9828.htm,Fair,36,22000,374513.0,823.93,488940.0
DW-005513,Honda,City,2021,1050000.0,Manual,90000.0,Petrol,Patna,6,15000.0,11.67,78.0,https://www.cardekho.com/used-car-details/used-Honda-city-zx-mt-cars-Patna_a71d12d6-8d51-476e-b393-ed5c04389640.htm,Fair,97,22000,724815.0,1594.59,1050000.0
